id,Degerlendirme Puani
5553,11.52972923
5554,51.7535026
5555,23.46095301
5556,37.13692868
5557,23.79601726
5558,47.17545516
5559,13.81890618
5560,27.82077058
5561,36.52536572
5562,14.7734104
5563,32.24172414
5564,44.06064999
5565,15.37986958
5566,37.98230415
5567,50.46748715
5568,48.30651691
5569,53.80195208
5570,15.50503339
5571,28.13685606
5572,49.00109604
5573,46.13964077
5574,11.15461179
5575,30.25317857
5576,47.32220065
5577,11.90191982
5578,21.22265792
5579,57.86577247
5580,33.74378245
5581,38.70253197
5582,15.60163036
5583,12.71608153
5584,58.48624466
5585,46.80194876
5586,33.24120399
5587,35.56846436
5588,53.67684264
5589,42.48783306
5590,34.5195285
5591,46.74564162
5592,22.55334375
5593,31.865647
5594,46.70587051
5595,9.531178582
5596,40.2461063
5597,33.45471605
5598,30.96789072
5599,30.62783674
5600,28.65634496
5601,39.93927567
5602,39.18731101
5603,25.96665356
5604,35.42978499
5605,41.10519269
5606,50.83741716
5607,47.31716303
5608,38.76282479
5609,51.70787706
5610,37.7410474
5611,49.93693111
5612,12.97832034
5613,35.72298121
5614,26.59614752
5615,25.90826552
5616,54.47140073
5617,19.70728723
5618,17.71263504
5619,32.13765478
5620,16.72717082
5621,26.94843724
5622,27.61780443
5623,34.19163653
5624,32.7258299
5625,15.84459796
5626,26.22224612
5627,37.23735989
5628,43.34362572
5629,12.19330147
5630,45.0217957
5631,23.11473247
5632,23.19786752
5633,38.48307366
5634,50.32102336
5635,41.18635185
5636,32.6046467
5637,26.53429122
5638,33.65348261
5639,59.43496653
5640,59.2848611
5641,26.09496676
5642,54.24649206
5643,38.80786776
5644,30.79503713
5645,37.91882373
5646,18.92278355
5647,26.67063165
5648,13.85048461
5649,28.21843225
5650,47.04687244
5651,47.30861927
5652,43.23415061
5653,25.17231017
5654,35.49231097
5655,49.47570245
5656,40.81733451
5657,32.89232735
5658,30.01954352
5659,10.05737212
5660,19.01704348
5661,10.36892013
5662,45.21985758
5663,37.27589463
5664,14.67965155
5665,40.60361619
5666,43.18532823
5667,57.84414516
5668,27.24899543
5669,35.12077396
5670,49.26679164
5671,9.094507477
5672,31.84952077
5673,16.15851991
5674,30.14916065
5675,13.72181883
5676,14.97059064
5677,11.5432874
5678,15.53270334
5679,37.62347907
5680,48.09449275
5681,36.44841602
5682,14.54659712
5683,35.15399171
5684,57.86382904
5685,26.48918994
5686,34.37808879
5687,41.65585838
5688,12.78723689
5689,10.74918194
5690,36.51010293
5691,57.25281605
5692,15.58105078
5693,15.83997012
5694,24.7784292
5695,49.27428206
5696,32.78525127
5697,16.94780133
5698,34.31114238
5699,53.63471484
5700,40.17293343
5701,38.22742268
5702,15.0134306
5703,9.611336654
5704,32.50094923
5705,25.75023852
5706,12.1337007
5707,41.93657954
5708,30.88354473
5709,22.44000535
5710,38.1147824
5711,42.85052495
5712,48.67067129
5713,41.66095926
5714,54.53800515
5715,47.24544193
5716,14.07010917
5717,56.53644046
5718,20.09611899
5719,21.55724945
5720,27.39115038
5721,31.66537688
5722,9.566064292
5723,15.09816434
5724,25.56815907
5725,32.87909384
5726,35.48807154
5727,34.57888988
5728,38.97095731
5729,55.10408325
5730,46.70979437
5731,41.74857964
5732,15.20581496
5733,27.23513537
5734,32.01550034
5735,39.5252813
5736,56.09591722
5737,25.30856576
5738,45.56791982
5739,24.68627241
5740,40.83726359
5741,44.38876126
5742,17.16068513
5743,7.054773422
5744,45.93697934
5745,44.51093505
5746,53.80535358
5747,53.18114897
5748,50.62381472
5749,14.27770834
5750,24.18392016
5751,59.18587154
5752,31.63596696
5753,38.51293096
5754,46.61522751
5755,45.37079372
5756,33.89570744
5757,28.97815987
5758,33.62400662
5759,16.06515357
5760,31.47070836
5761,49.31315222
5762,34.99983368
5763,46.40291108
5764,53.01447329
5765,28.50162147
5766,36.09316015
5767,52.24714454
5768,44.53533283
5769,15.09217306
5770,38.76262872
5771,10.62937963
5772,37.37707858
5773,9.046702221
5774,42.7797506
5775,50.1115087
5776,21.22519895
5777,32.67864543
5778,33.19792279
5779,44.71318661
5780,28.87902144
5781,12.78935746
5782,40.61707992
5783,46.31152981
5784,47.23572983
5785,34.70369
5786,48.20522927
5787,32.96423247
5788,12.01118092
5789,41.28892522
5790,40.74778839
5791,18.03887038
5792,23.51591857
5793,24.01038373
5794,26.2726858
5795,32.43343019
5796,23.80257019
5797,42.82153269
5798,24.8246603
5799,43.09914933
5800,34.67639105
5801,19.16916256
5802,40.40983875
5803,43.92553943
5804,47.04590659
5805,15.17786823
5806,17.49684985
5807,18.31071317
5808,39.90893725
5809,27.2395011
5810,54.12498383
5811,12.62237756
5812,17.19054499
5813,34.25651301
5814,32.34716908
5815,12.54694046
5816,37.16378684
5817,15.76365145
5818,20.48606118
5819,48.49110469
5820,12.77750149
5821,13.37315332
5822,13.7411434
5823,50.79390439
5824,33.82836737
5825,44.08903543
5826,37.94605719
5827,35.9032374
5828,20.4110997
5829,39.84677205
5830,43.14545827
5831,22.70740722
5832,39.92233556
5833,8.881870305
5834,46.05838468
5835,42.37067708
5836,28.90050727
5837,55.49538913
5838,38.8008508
5839,36.32604808
5840,36.89020302
5841,31.91053005
5842,23.32812817
5843,24.47025722
5844,55.04932469
5845,11.04668275
5846,54.98679148
5847,27.62587591
5848,14.64931032
5849,22.28446336
5850,16.49799411
5851,15.39795812
5852,31.04187257
5853,47.66622418
5854,25.87827677
5855,31.60113918
5856,16.7108422
5857,36.82277457
5858,10.0670304
5859,48.01645904
5860,25.63514547
5861,44.28839148
5862,14.10834811
5863,35.18297997
5864,13.92692442
5865,27.18818946
5866,27.16396348
5867,27.06544342
5868,44.83155134
5869,19.57615477
5870,37.44952462
5871,23.75647601
5872,12.52471954
5873,30.66531505
5874,54.32602746
5875,59.47038398
5876,32.33715305
5877,10.13440666
5878,36.62187049
5879,44.96225135
5880,36.92460395
5881,21.36416959
5882,10.20116179
5883,30.91031811
5884,49.51214335
5885,35.94932614
5886,30.60814024
5887,39.58899122
5888,20.12419669
5889,60.4809151
5890,16.15071125
5891,18.5239758
5892,31.2532627
5893,14.983691
5894,36.10279037
5895,27.32189599
5896,40.3515285
5897,25.45089657
5898,17.56745698
5899,35.43688023
5900,17.74266036
5901,57.24641784
5902,39.98602042
5903,44.08695082
5904,42.51132915
5905,45.79163393
5906,11.59993008
5907,50.52770327
5908,47.81979827
5909,8.411480479
5910,23.75916289
5911,20.52645425
5912,42.94070577
5913,24.62118935
5914,30.94910629
5915,49.87193765
5916,20.83369692
5917,40.53375519
5918,40.59564907
5919,13.49365581
5920,21.73103758
5921,12.93918822
5922,25.32459672
5923,33.4810522
5924,41.7611257
5925,16.98471834
5926,27.52393674
5927,35.30698534
5928,64.55237811
5929,25.8984858
5930,10.78416346
5931,45.23595415
5932,16.32290578
5933,22.69741048
5934,42.5648654
5935,39.11968186
5936,25.06326242
5937,49.95386105
5938,23.9181781
5939,18.05409366
5940,16.72366593
5941,44.36232527
5942,33.29688798
5943,41.16781229
5944,37.79659793
5945,21.48894298
5946,30.07726535
5947,24.2230075
5948,19.29550454
5949,16.25052579
5950,27.50646282
5951,53.89769008
5952,26.30544813
5953,35.61094777
5954,34.84910911
5955,33.87424027
5956,14.32691937
5957,33.66250812
5958,46.500379
5959,11.54813213
5960,40.87819601
5961,59.50413574
5962,27.67310955
5963,43.75561372
5964,31.31593306
5965,11.99435257
5966,47.40159476
5967,24.43622832
5968,40.18052851
5969,14.59278545
5970,22.78818576
5971,25.96193093
5972,26.78816674
5973,56.53531545
5974,28.69744107
5975,10.40072145
5976,30.72711334
5977,41.05280348
5978,35.6216093
5979,9.634071743
5980,23.85533844
5981,18.99053072
5982,56.39028971
5983,48.49389042
5984,27.17188067
5985,34.27341181
5986,14.37112629
5987,43.43016471
5988,40.83394155
5989,27.3497091
5990,32.83778222
5991,53.74996378
5992,40.1786319
5993,57.13857252
5994,33.69949595
5995,32.10270623
5996,40.7771073
5997,23.55515359
5998,23.71098559
5999,15.51127488
6000,32.56956768
6001,27.89608522
6002,23.82857475
6003,46.6917911
6004,19.93900667
6005,23.14944564
6006,38.7045634
6007,38.14367533
6008,39.71727125
6009,33.46469341
6010,29.38132079
6011,21.98385731
6012,16.49674652
6013,25.28841935
6014,9.746493358
6015,25.45081819
6016,41.84080143
6017,51.61490962
6018,28.53106
6019,46.17719996
6020,24.67797302
6021,22.78189393
6022,18.25982518
6023,19.87487568
6024,40.28557683
6025,13.9256163
6026,20.61320874
6027,37.19875328
6028,40.56955736
6029,24.14238533
6030,47.63874258
6031,54.39476199
6032,16.97882904
6033,17.48414799
6034,48.12983224
6035,44.52526789
6036,35.53752457
6037,26.16335851
6038,12.49044645
6039,36.0844362
6040,60.61332183
6041,15.7911715
6042,21.50354462
6043,22.82792847
6044,21.20638298
6045,21.96976541
6046,39.48223708
6047,24.65249652
6048,16.78403616
6049,36.43432697
6050,27.31095877
6051,27.18031178
6052,17.76418578
6053,16.37837279
6054,38.01292073
6055,14.84745164
6056,19.6428028
6057,26.26079234
6058,18.2572722
6059,41.07387499
6060,15.48620251
6061,43.68599376
6062,49.73600312
6063,55.50565309
6064,46.90979863
6065,25.70971956
6066,34.23708263
6067,38.03680202
6068,23.04894864
6069,11.739659
6070,35.26742968
6071,39.10861738
6072,58.21428505
6073,20.15915121
6074,38.22921537
6075,26.26470053
6076,20.70326649
6077,42.18201321
6078,26.28325426
6079,39.68553016
6080,40.40003143
6081,46.10576561
6082,15.83627293
6083,25.52785166
6084,40.26244117
6085,27.85024375
6086,26.37156455
6087,14.67304551
6088,48.45026056
6089,33.35072533
6090,12.68753845
6091,35.22562037
6092,55.12374645
6093,45.11157826
6094,36.23185254
6095,15.43188699
6096,50.61771215
6097,45.19533464
6098,50.99082647
6099,33.78884803
6100,18.53084792
6101,59.52059504
6102,36.86291116
6103,17.81398136
6104,22.72927761
6105,32.69138802
6106,38.16046324
6107,41.35862025
6108,36.10959359
6109,48.92248019
6110,47.6928404
6111,47.58370481
6112,55.82073091
6113,13.47077622
6114,51.60289588
6115,44.84477852
6116,51.39092715
6117,46.1244401
6118,37.2930729
6119,7.111266692
6120,54.56267574
6121,6.12769464
6122,18.23696129
6123,21.05952718
6124,12.00694537
6125,45.67666871
6126,16.21348651
6127,44.7217661
6128,15.21767709
6129,34.82061189
6130,57.135182
6131,38.44405084
6132,56.40418152
6133,42.25198513
6134,38.20661792
6135,30.47571226
6136,35.94926289
6137,24.50483674
6138,37.0261542
6139,41.26072716
6140,19.71786691
6141,31.75148176
6142,26.0831377
6143,42.47994036
6144,42.98973779
6145,59.5024715
6146,40.80957743
6147,30.87469662
6148,59.17653953
6149,40.01460448
6150,33.12476671
6151,20.90124332
6152,40.63122357
6153,19.47977716
6154,38.98165804
6155,17.91810267
6156,38.48987346
6157,18.12926728
6158,39.3653922
6159,16.66327461
6160,27.97376318
6161,41.30746537
6162,38.81848487
6163,56.3082314
6164,39.69445946
6165,15.12882387
6166,49.09106222
6167,37.27470004
6168,42.93264992
6169,47.96481157
6170,14.63890304
6171,22.90461043
6172,46.73732364
6173,27.16017972
6174,37.7671621
6175,23.60350842
6176,14.31863983
6177,44.01511015
6178,3.738525646
6179,57.16932076
6180,9.874263692
6181,13.0604066
6182,22.96906071
6183,24.30619378
6184,42.45251559
6185,42.65472608
6186,44.98634326
6187,14.73847679
6188,29.09966984
6189,21.33845054
6190,44.17170626
6191,26.00051324
6192,27.10707296
6193,50.11714051
6194,36.43273232
6195,46.33018526
6196,49.46575495
6197,22.4240843
6198,53.19257822
6199,43.97528937
6200,46.46435168
6201,20.85101332
6202,49.22709171
6203,32.29147077
6204,29.5881904
6205,38.07780325
6206,27.17842061
6207,11.55987439
6208,29.04323945
6209,55.48480559
6210,25.57668952
6211,17.87296886
6212,33.28537609
6213,34.15615901
6214,50.27996985
6215,26.33981329
6216,39.11276112
6217,27.07056632
6218,52.23228344
6219,8.235582267
6220,20.23298446
6221,38.31325118
6222,44.93402245
6223,32.5269707
6224,26.58330206
6225,53.5849869
6226,27.25828916
6227,56.77503101
6228,42.25733546
6229,15.11961867
6230,32.31922198
6231,52.06520012
6232,44.04331806
6233,24.94518477
6234,44.16566324
6235,31.8745869
6236,25.22218198
6237,57.63325136
6238,38.29296366
6239,36.63696584
6240,8.582716118
6241,41.56609477
6242,46.70161638
6243,20.76513988
6244,21.3859949
6245,21.2174839
6246,30.01515592
6247,53.03098513
6248,5.503936989
6249,41.50258865
6250,47.58024404
6251,42.31471035
6252,13.43539896
6253,14.70906014
6254,22.97516159
6255,45.13801136
6256,19.35837423
6257,32.09214144
6258,17.07017637
6259,20.16210002
6260,44.91973203
6261,19.17197109
6262,45.72457351
6263,33.59500782
6264,17.76381072
6265,45.59556243
6266,34.71293913
6267,15.132237
6268,13.77163083
6269,13.98493246
6270,19.65012748
6271,31.90871402
6272,31.27424447
6273,23.31392419
6274,45.31138422
6275,46.62318731
6276,20.1420543
6277,17.05786923
6278,17.59175552
6279,40.41688059
6280,19.53030411
6281,41.94924394
6282,23.34188544
6283,49.44699852
6284,39.15497375
6285,37.74454039
6286,44.18933687
6287,56.36364608
6288,37.88683775
6289,35.10657391
6290,23.73865702
6291,59.25137258
6292,56.52919405
6293,39.19244514
6294,53.02955534
6295,54.33368851
6296,53.31232235
6297,34.89443314
6298,31.4744319
6299,47.53306466
6300,23.16446366
6301,39.9502264
6302,26.14461582
6303,21.72576214
6304,37.03625606
6305,41.33696197
6306,28.14346444
6307,21.52145988
6308,48.02520022
6309,36.81538065
6310,4.670117103
6311,34.23105436
6312,43.41316853
6313,37.00775953
6314,55.94229406
6315,33.01800914
6316,56.75616218
6317,39.06960945
6318,54.06228837
6319,31.10397227
6320,12.83368525
6321,32.22061701
6322,29.07790211
6323,31.98780236
6324,40.59033131
6325,22.69905513
6326,37.91986794
6327,17.05825143
6328,39.38682603
6329,34.34722989
6330,59.01905896
6331,54.3059646
6332,26.23008032
6333,15.47645279
6334,16.61258457
6335,51.82934211
6336,50.98210912
6337,11.24913736
6338,26.64776587
6339,34.3607372
6340,33.1957106
6341,28.19735544
6342,10.62090371
6343,41.68796712
6344,37.94131911
6345,55.87781637
6346,33.40099645
6347,28.39717953
6348,54.65445066
6349,18.87415387
6350,49.12769577
6351,16.92302075
6352,27.33562519
6353,44.9765513
6354,49.59331654
6355,36.95292912
6356,38.16600993
6357,39.05630285
6358,12.53704259
6359,44.39333546
6360,43.18123049
6361,37.36096723
6362,37.9981654
6363,35.03079806
6364,31.31458399
6365,13.00315479
6366,25.66719422
6367,33.88356317
6368,37.62487165
6369,54.5770213
6370,52.29117077
6371,15.4226553
6372,52.33454202
6373,15.63168764
6374,28.21385768
6375,26.15023816
6376,12.89337391
6377,39.78307041
6378,36.67137432
6379,16.4724165
6380,31.93459151
6381,16.27054412
6382,46.30710259
6383,19.66855147
6384,6.151528979
6385,28.76182616
6386,11.5640254
6387,19.18240131
6388,31.50912693
6389,16.72374463
6390,43.04056329
6391,45.05826031
6392,33.6975845
6393,33.99876566
6394,20.05055089
6395,23.44545998
6396,8.112528455
6397,39.81595057
6398,19.01907306
6399,6.854648389
6400,36.16174101
6401,15.66577419
6402,49.67165272
6403,13.52413013
6404,28.63560746
6405,14.96027106
6406,21.81212251
6407,39.84128876
6408,53.00402027
6409,57.13626417
6410,15.15567936
6411,16.45121771
6412,14.28680817
6413,24.32263235
6414,16.71030183
6415,23.6044996
6416,23.82492075
6417,46.54818879
6418,9.10107394
6419,32.89678269
6420,43.53505341
6421,39.27152737
6422,18.22214736
6423,16.30446421
6424,15.00952481
6425,46.57383947
6426,23.92935469
6427,23.84674914
6428,5.998979282
6429,28.77847318
6430,24.14316581
6431,40.84107111
6432,37.66112873
6433,37.62729798
6434,37.20848337
6435,51.62201157
6436,40.3880312
6437,23.75040734
6438,31.65942596
6439,36.9484196
6440,44.40379454
6441,18.10267262
6442,53.94603357
6443,45.4870529
6444,44.43097294
6445,20.43120751
6446,31.28572859
6447,32.228233
6448,41.93486818
6449,26.94307936
6450,42.31497181
6451,37.30081478
6452,44.85952787
6453,56.83435551
6454,32.93316797
6455,24.56375506
6456,19.98068977
6457,42.11372189
6458,20.05251906
6459,27.85713286
6460,22.32941117
6461,21.52558424
6462,50.74355296
6463,37.5048214
6464,20.06937632
6465,19.14571673
6466,55.24099322
6467,29.55137868
6468,52.40667699
6469,57.21319597
6470,43.79643705
6471,15.36083399
6472,54.9260688
6473,13.26700218
6474,10.66182547
6475,38.90645895
6476,29.15266511
6477,18.77514681
6478,55.43456861
6479,26.00396256
6480,18.01702269
6481,38.66130811
6482,27.98431464
6483,23.05592661
6484,54.02879608
6485,26.72511716
6486,23.80947951
6487,9.441198759
6488,40.3001198
6489,15.08461202
6490,42.94830791
6491,22.29206767
6492,33.99627517
6493,23.96625164
6494,47.7242643
6495,49.71462786
6496,25.01005264
6497,57.34297402
6498,50.13976197
6499,46.4337751
6500,39.59726727
6501,39.57818658
6502,33.20727559
6503,13.12681771
6504,38.34431334
6505,16.5855702
6506,40.4127329
6507,6.924046142
6508,25.91391998
6509,45.41958682
6510,32.78372408
6511,35.57170092
6512,13.54336209
6513,29.93834786
6514,17.9363807
6515,43.170809
6516,39.48616876
6517,22.82998531
6518,31.80998092
6519,28.79178509
6520,45.75031467
6521,32.51233083
6522,22.42368121
6523,12.88030301
6524,37.5291414
6525,59.48407778
6526,23.98439885
6527,47.11621586
6528,33.40098198
6529,14.52074987
6530,17.27163931
6531,28.80975454
6532,57.11859589
6533,59.86719676
6534,29.19081112
6535,45.4951165
6536,30.71375053
6537,28.35439574
6538,42.22515086
6539,51.63876637
6540,42.78526573
6541,46.62456726
6542,53.09145094
6543,10.42252494
6544,34.29739203
6545,36.88516548
6546,13.00912965
6547,21.75956396
6548,22.43374702
6549,21.77098075
6550,37.36911752
6551,24.59590786
6552,35.72727985
6553,33.73354424
6554,46.70633515
6555,44.87333094
6556,42.87006618
6557,35.45630066
6558,38.41490377
6559,38.73819803
6560,36.68144665
6561,38.94982724
6562,38.23614678
6563,21.25196538
6564,35.42426933
6565,44.2061714
6566,52.70032241
6567,44.38612404
6568,39.09948748
6569,22.02909886
6570,45.47579554
6571,39.97593522
6572,34.59462495
6573,45.43093117
6574,35.89241473
6575,39.27627179
6576,44.6592652
6577,56.94861034
6578,55.35322416
6579,22.27630391
6580,15.93570587
6581,20.30612735
6582,17.95190139
6583,22.38988418
6584,50.02677936
6585,14.44980394
6586,40.15226043
6587,60.02746858
6588,22.99074655
6589,35.32156442
6590,25.40523866
6591,43.40546523
6592,18.87326028
6593,35.5672157
6594,44.28828791
6595,36.39748388
6596,9.210210323
6597,22.87013237
6598,55.72126172
6599,45.4101257
6600,43.69277885
6601,13.03019364
6602,54.50577892
6603,51.53276801
6604,23.33806442
6605,35.43608091
6606,40.19216546
6607,19.46831226
6608,15.1107917
6609,54.37474489
6610,21.59263446
6611,51.48956598
6612,42.45979924
6613,38.85062073
6614,39.34491651
6615,44.10892203
6616,58.69922142
6617,20.06740074
6618,25.35169239
6619,42.40120435
6620,36.489563
6621,6.171496586
6622,42.63542344
6623,31.1995404
6624,13.93643922
6625,36.34398246
6626,41.60421443
6627,11.38617022
6628,14.18058005
6629,28.9654991
6630,43.0543858
6631,37.23739802
6632,28.52232275
6633,28.52584041
6634,36.58737731
6635,48.11127551
6636,46.57417656
6637,17.23456754
6638,11.3449568
6639,44.88896799
6640,45.28311835
6641,11.29482167
6642,37.00646085
6643,27.84205633
6644,29.47989931
6645,45.40238772
6646,22.12608378
6647,17.67320349
6648,12.07039703
6649,40.72919473
6650,34.19136573
6651,16.15499817
6652,26.75857413
6653,31.20570133
6654,36.36920184
6655,60.95818909
6656,30.95639999
6657,40.09365644
6658,45.15952507
6659,46.47091678
6660,22.25207023
6661,32.46912064
6662,23.34617874
6663,50.44805052
6664,15.17318557
6665,22.90718865
6666,20.07843787
6667,19.51723429
6668,22.25952
6669,40.69614475
6670,17.74844497
6671,27.84985162
6672,54.69364131
6673,50.80970496
6674,29.28394769
6675,24.7512158
6676,37.5334552
6677,21.17855073
6678,26.14500949
6679,37.32478199
6680,38.75865368
6681,25.45908653
6682,25.84573739
6683,22.7130108
6684,20.17696991
6685,9.433523495
6686,7.538580699
6687,46.73552201
6688,46.18047707
6689,16.0444476
6690,17.23570319
6691,28.2252076
6692,12.01122342
6693,38.08216518
6694,16.48545597
6695,13.7313565
6696,37.29235374
6697,15.53113019
6698,34.62757769
6699,47.44631388
6700,11.45872562
6701,39.00234248
6702,37.70199424
6703,19.87041827
6704,18.34707078
6705,38.83571444
6706,17.25989581
6707,36.17224686
6708,43.03568745
6709,14.37450538
6710,30.14167693
6711,23.32693467
6712,23.79152636
6713,54.14861966
6714,37.18489944
6715,18.76783994
6716,12.30184809
6717,40.52390816
6718,39.84868803
6719,21.40727721
6720,47.09005174
6721,35.71061311
6722,43.70820441
6723,56.5640945
6724,28.09132509
6725,17.45094021
6726,35.80706374
6727,25.14752041
6728,63.9382527
6729,51.41321127
6730,11.77357445
6731,28.66284298
6732,21.6816623
6733,33.56752353
6734,42.54113979
6735,14.51989409
6736,31.17361652
6737,30.44599928
6738,8.697515718
6739,36.22000867
6740,35.16744177
6741,33.89953221
6742,26.69282471
6743,12.39601678
6744,42.82664659
6745,22.43735873
6746,39.165901
6747,33.77463579
6748,25.82245513
6749,56.487101
6750,36.18861891
6751,11.14599991
6752,49.22043069
6753,38.37041877
6754,19.85848058
6755,29.70713108
6756,29.43332487
6757,53.7512227
6758,25.16312282
6759,15.92216939
6760,46.40942456
6761,17.46400074
6762,35.76901946
6763,28.81520104
6764,34.02507655
6765,12.88024362
6766,45.1925716
6767,10.78967183
6768,38.94393278
6769,20.04980436
6770,18.7056249
6771,38.27810329
6772,32.26758349
6773,32.66077918
6774,30.16724738
6775,37.39891316
6776,34.34109614
6777,54.28614611
6778,29.05345629
6779,51.05897794
6780,37.28988785
6781,34.69131125
6782,43.86724838
6783,39.34150157
6784,29.70051317
6785,27.52406303
6786,58.89268303
6787,23.39523241
6788,35.55691795
6789,16.14571621
6790,19.41947437
6791,56.88237847
6792,29.74537852
6793,20.77554032
6794,43.7029756
6795,55.37754998
6796,39.2248207
6797,14.69569564
6798,11.34730629
6799,11.37317664
6800,38.10607744
6801,24.27762438
6802,24.98524151
6803,55.18280563
6804,30.45524123
6805,50.38852289
6806,16.16491573
6807,33.766431
6808,28.91222545
6809,43.20182265
6810,16.08879567
6811,42.25163635
6812,22.08409634
6813,33.71364693
6814,38.09372407
6815,24.18526122
6816,46.74338825
6817,17.69302213
6818,44.47288688
6819,30.02418435
6820,30.99407715
6821,43.11198252
6822,16.23447165
6823,33.21605788
6824,28.0713774
6825,12.26797039
6826,63.44199185
6827,41.81578158
6828,41.53946302
6829,14.23125345
6830,25.97352335
6831,52.57638903
6832,24.3568125
6833,44.40013069
6834,58.45646726
6835,49.17617426
6836,25.00242909
6837,18.582104
6838,32.65142159
6839,36.34449375
6840,46.74241955
6841,37.24403072
6842,43.43983087
6843,15.33188262
6844,25.01946743
6845,58.67169655
6846,27.70587897
6847,31.86236628
6848,38.69124615
6849,36.83991526
6850,32.01570224
6851,37.61929363
6852,19.11593659
6853,21.0195944
6854,15.34197949
6855,32.19144317
6856,35.62029749
6857,14.85628134
6858,28.17739629
6859,22.48727241
6860,16.97298274
6861,58.80435883
6862,50.38359897
6863,33.95690608
6864,56.97421012
6865,29.1370666
6866,31.38397433
6867,31.12978387
6868,51.7889433
6869,34.8545864
6870,24.07165762
6871,5.4183398
6872,27.8185427
6873,54.59425087
6874,46.1137711
6875,9.649285072
6876,13.81574022
6877,56.58630059
6878,12.49589248
6879,41.05215406
6880,28.98814684
6881,50.28906503
6882,54.48410862
6883,30.42719071
6884,46.76813777
6885,39.42129105
6886,45.3859731
6887,14.60790248
6888,37.10512763
6889,53.4307916
6890,23.67583683
6891,30.30417092
6892,21.60028758
6893,53.3138293
6894,46.40477078
6895,18.24679505
6896,15.39475884
6897,14.02648053
6898,42.36863703
6899,58.70339559
6900,3.920825779
6901,54.60346112
6902,12.26476875
6903,26.15811186
6904,34.32430081
6905,55.77889969
6906,50.70028682
6907,38.78595292
6908,53.15083741
6909,35.60452734
6910,34.00486242
6911,9.119062149
6912,45.66199082
6913,46.96015821
6914,22.30307336
6915,33.36516878
6916,42.70921137
6917,49.79144381
6918,15.07640653
6919,53.27990234
6920,41.26873154
6921,37.17678604
6922,51.70710992
6923,47.49207121
6924,34.60445747
6925,18.39503127
6926,45.78826996
6927,40.67745238
6928,36.43335249
6929,57.28879198
6930,57.7831307
6931,55.70136207
6932,28.17052991
6933,44.94956293
6934,53.77753756
6935,47.63141616
6936,51.2884446
6937,23.70917414
6938,53.28665248
6939,29.77992535
6940,30.60545123
6941,32.4812987
6942,14.14394531
6943,39.89906835
6944,31.0483859
6945,39.30999086
6946,42.85667742
6947,51.07007246
6948,43.29462967
6949,34.18183137
6950,50.88605535
6951,52.10541927
6952,23.70451571
6953,8.476217021
6954,45.89003106
6955,14.29428715
6956,12.46378753
6957,41.46284741
6958,44.1242724
6959,44.07720098
6960,23.6267761
6961,24.06864484
6962,38.50261634
6963,27.77654889
6964,28.78222845
6965,37.70243845
6966,38.94206325
6967,15.7212033
6968,36.00811125
6969,12.13454071
6970,35.64092028
6971,26.48677075
6972,24.82536419
6973,42.48688074
6974,44.66075636
6975,32.90751818
6976,26.78574668
6977,58.372532
6978,39.78932446
6979,28.52400577
6980,42.99160691
6981,41.70710424
6982,38.94350472
6983,43.59062811
6984,38.38631781
6985,20.11091494
6986,28.91284266
6987,43.87209264
6988,37.44621443
6989,35.25128085
6990,48.15345822
6991,26.23446064
6992,30.55294945
6993,26.01937058
6994,26.06523911
6995,12.19128289
6996,39.24064271
6997,11.2178634
6998,41.51347177
6999,35.27660971
7000,48.01498933
7001,45.82443927
7002,24.21360477
7003,32.8467719
7004,29.46412101
7005,41.47764644
7006,57.05666233
7007,38.88430962
7008,34.94460534
7009,38.53394266
7010,50.97330066
7011,35.52914537
7012,15.29004821
7013,48.09076817
7014,19.75406601
7015,44.79679725
7016,41.0936487
7017,57.99882071
7018,46.9349817
7019,15.49712434
7020,56.8076225
7021,40.60980091
7022,39.71774604
7023,36.45829831
7024,48.29375064
7025,29.51895387
7026,36.97891103
7027,17.60401702
7028,43.07380092
7029,35.4005795
7030,46.95436382
7031,57.50391587
7032,23.17116527
7033,14.0211607
7034,44.10800551
7035,15.55194315
7036,19.26966644
7037,37.19770812
7038,31.4646487
7039,13.35444649
7040,39.08057429
7041,24.26560547
7042,27.74928054
7043,44.42974954
7044,36.20353816
7045,30.03522507
7046,39.91566674
7047,18.9374132
7048,30.69963979
7049,47.06878933
7050,21.56771657
7051,35.2251597
7052,37.6738344
7053,12.73316554
7054,22.25211347
7055,33.57571253
7056,11.63957624
7057,18.4743613
7058,38.53000826
7059,30.47048576
7060,41.25417215
7061,33.77849529
7062,38.41996773
7063,37.88981144
7064,38.98124717
7065,37.59738537
7066,24.595964
7067,52.66756306
7068,38.52417211
7069,34.16325088
7070,38.7869527
7071,20.3451809
7072,15.99906411
7073,36.09139416
7074,36.02327886
7075,55.11042705
7076,41.54956034
7077,41.33671943
7078,24.65017354
7079,37.91675431
7080,15.9470514
7081,18.25680925
7082,47.23665751
7083,10.66530613
7084,37.99051197
7085,23.57490148
7086,14.52826906
7087,26.03045171
7088,27.80772702
7089,20.22431083
7090,33.65958485
7091,38.73319672
7092,12.26098495
7093,16.58616108
7094,26.68831236
7095,32.48302716
7096,49.58290036
7097,14.33092413
7098,33.74388706
7099,21.13405567
7100,15.77844986
7101,9.619671674
7102,19.90929502
7103,48.09732644
7104,34.8560541
7105,39.0536818
7106,47.04127593
7107,33.38984955
7108,29.12611855
